place_id,userid,travel_date,point
119,10476,2015.1.30 0:10,4
119,8834,2015.1.29 0:10,5
119,9347,2015.1.30 0:09,4
119,11044,2015.1.17 0:09,5
119,10923,2015.1.15 0:09,5
119,6507,2015.1.14 0:09,5
119,5001,2015.1.26 0:08,5
119,11381,2015.1.18 0:08,5
119,6843,2015.1.17 0:08,5
119,9216,2015.1.11 0:08,4
119,11377,2015.1.11 0:08,4
119,6575,2015.1.10 0:08,5
119,6967,2015.1.5 0:08,5
119,8754,2015.1.2 0:08,5
119,912,2015.1.25 0:06,5
119,11576,2015.1.15 0:04,3
119,10054,2015.1.14 0:01,5
119,11374,2014.1.8 0:12,5
119,10136,2014.1.29 0:10,5
119,11590,2013.1.10 0:06,5
119,9585,2013.1.11 0:05,4
119,6366,2013.1.5 0:05,5
119,2063,2013.1.1 0:05,4
119,8351,2013.1.13 0:04,5
119,10122,2012.1.15 0:03,5
119,4454,2019.1.5 0:06,5
119,7591,2019.1.27 0:05,5
119,2415,2019.1.17 0:05,5
119,3217,2019.1.27 0:04,4
119,6912,2019.1.26 0:03,5
119,7779,2017.1.2 0:08,4
119,2183,2017.1.4 0:07,5
119,3248,2017.1.22 0:06,5
119,1546,2017.1.19 0:06,5
119,5685,2017.1.18 0:06,4
119,4396,2017.1.6 0:06,5
119,3639,2017.1.18 0:05,4
119,716,2017.1.16 0:05,5
119,5324,2017.1.15 0:05,5
119,3763,2017.1.10 0:05,4
119,5735,2017.1.1 0:05,5
119,8048,2017.1.25 0:04,4
119,5826,2017.1.15 0:04,4
119,2775,2017.1.14 0:04,4
119,470,2017.1.13 0:04,5
119,4101,2017.1.7 0:04,5
119,1332,2017.1.22 0:03,4
119,5828,2017.1.7 0:03,4
119,2861,2017.1.24 0:02,4
119,1304,2017.1.10 0:02,4
119,7515,2017.1.8 0:02,5
119,510,2017.1.4 0:02,4
119,5585,2017.1.19 0:01,4
119,7451,2017.1.9 0:01,5
119,8144,2017.1.6 0:01,4
119,1201,2017.1.2 0:01,5
119,1415,2016.1.28 0:12,5
119,1152,2016.1.10 0:12,5
119,4648,2016.1.10 0:12,4
119,1309,2016.1.6 0:12,4
119,7761,2016.1.9 0:11,5
119,2083,2016.1.22 0:10,5
119,5721,2016.1.21 0:10,5
119,1175,2016.1.21 0:10,5
119,4650,2016.1.1 0:10,5
119,2029,2016.1.3 0:09,4
119,478,2016.1.28 0:08,5
119,5787,2016.1.24 0:06,5
119,3675,2016.1.22 0:06,5
119,3072,2016.1.17 0:06,5
119,7659,2016.1.4 0:06,4
119,8899,2016.1.26 0:05,4
119,8949,2016.1.11 0:05,4
119,3286,2016.1.7 0:05,5
119,2817,2016.1.2 0:05,3
119,5740,2016.1.29 0:04,4
119,4612,2016.1.21 0:04,5
119,1585,2016.1.21 0:04,3
119,1333,2016.1.9 0:04,5
119,1362,2016.1.28 0:03,4
119,9342,2016.1.25 0:03,5
119,1618,2016.1.19 0:02,5
119,4992,2016.1.11 0:02,5
119,2598,2016.1.17 0:01,5
119,5385,2016.1.12 0:01,5
119,8556,2016.1.10 0:01,4
119,9412,2016.1.8 0:01,4
119,137,2016.1.6 0:01,5
119,4426,2015.1.31 0:12,4
119,2433,2015.1.20 0:12,4
119,370,2015.1.19 0:11,5
119,6071,2015.1.14 0:11,3
119,8740,2015.1.14 0:11,4
119,8318,2015.1.7 0:11,4
119,5394,2015.1.1 0:11,5
119,8058,2015.1.30 0:09,4
119,5415,2015.1.29 0:09,4
119,3289,2015.1.27 0:09,5
119,1944,2015.1.21 0:09,5
119,7744,2015.1.15 0:09,5
119,2681,2015.1.2 0:09,5
119,5453,2015.1.31 0:08,4
119,7794,2015.1.27 0:08,5
119,8524,2015.1.21 0:08,4
119,4755,2015.1.19 0:08,5
119,2858,2015.1.13 0:08,4
119,1636,2015.1.10 0:08,4
119,5271,2015.1.9 0:07,5
119,880,2015.1.8 0:07,4
119,4188,2015.1.29 0:06,4
119,2175,2015.1.20 0:06,4
119,817,2015.1.16 0:06,4
119,6581,2015.1.4 0:06,3
119,829,2015.1.4 0:06,2
119,653,2015.1.12 0:05,4
119,7420,2015.1.11 0:05,4
119,1302,2015.1.1 0:05,5
119,6187,2015.1.19 0:04,5
119,9005,2015.1.15 0:04,4
119,6919,2015.1.15 0:04,4
119,337,2015.1.24 0:03,5
119,4493,2015.1.22 0:03,4
119,3158,2015.1.21 0:03,4
119,3156,2015.1.22 0:02,4
119,6135,2015.1.17 0:02,5
119,2236,2015.1.17 0:01,5
119,5689,2015.1.12 0:01,4
119,488,2014.1.23 0:12,5
119,6246,2014.1.21 0:12,5
119,1571,2014.1.21 0:11,5
119,8680,2014.1.20 0:11,4
119,4191,2014.1.5 0:11,4
119,2171,2014.1.6 0:10,5
119,1326,2014.1.25 0:09,5
119,8035,2014.1.23 0:09,5
119,9252,2014.1.13 0:09,4
119,6272,2014.1.1 0:09,3
119,2591,2014.1.10 0:06,5
120,11020,2021.1.28 0:07,3
120,9020,2020.1.27 0:10,4
120,7769,2020.1.27 0:08,5
120,10074,2020.1.27 0:08,5
120,9020,2020.1.10 0:03,4
120,1687,2020.1.15 0:02,4
120,1212,2020.1.30 0:01,5
120,3370,2020.1.2 0:01,5
120,3567,2020.1.1 0:01,5
120,10367,2019.1.7 0:12,4
120,9908,2019.1.18 0:11,5
120,9511,2019.1.6 0:11,4
120,1085,2019.1.9 0:10,5
120,1985,2019.1.25 0:09,5
120,4793,2019.1.30 0:08,4
120,8706,2019.1.27 0:08,5
120,8780,2019.1.19 0:07,4
120,10959,2019.1.8 0:04,5
120,10812,2019.1.3 0:04,5
120,5136,2019.1.3 0:04,4
120,9440,2019.1.24 0:03,3
120,6488,2019.1.5 0:02,5
120,4717,2019.1.21 0:01,4
120,5669,2019.1.2 0:01,5
120,2262,2018.1.8 0:11,4
120,4377,2018.1.27 0:10,5
120,9426,2018.1.16 0:10,5
120,1972,2018.1.9 0:10,5
120,2748,2018.1.6 0:10,4
120,2517,2018.1.20 0:09,5
120,7187,2018.1.17 0:09,5
120,1296,2018.1.8 0:09,3
120,10130,2018.1.8 0:09,5
120,1454,2018.1.2 0:09,4
120,11488,2018.1.26 0:08,5
120,11450,2018.1.20 0:08,5
120,6809,2018.1.6 0:08,4
120,1917,2018.1.27 0:07,5
120,7649,2018.1.8 0:07,4
120,521,2018.1.18 0:06,5
120,6850,2018.1.15 0:06,4
120,9351,2018.1.5 0:06,5
120,2002,2018.1.27 0:05,5
120,7441,2018.1.26 0:05,5
120,3166,2018.1.4 0:05,5
120,3375,2018.1.1 0:04,3
120,9544,2018.1.5 0:03,4
120,3926,2018.1.4 0:03,5
120,3846,2018.1.23 0:02,5
120,7466,2018.1.19 0:02,5
120,10114,2018.1.17 0:02,4
120,8492,2018.1.14 0:02,5
120,3948,2018.1.21 0:01,5
120,7092,2018.1.13 0:01,4
120,4813,2018.1.6 0:01,4
120,9636,2018.1.4 0:01,5
120,2158,2018.1.1 0:01,5
120,11394,2018.1.1 0:01,4
120,9430,2017.1.31 0:12,4
120,2957,2017.1.17 0:11,5
120,10341,2017.1.15 0:11,4
120,16,2017.1.14 0:11,4
120,4817,2017.1.6 0:11,5
120,11218,2017.1.16 0:10,3
120,6104,2017.1.19 0:09,2
120,1176,2017.1.28 0:08,4
120,1566,2017.1.1 0:08,5
120,10032,2017.1.19 0:07,5
120,9931,2017.1.14 0:07,4
120,10394,2017.1.27 0:06,4
120,259,2017.1.9 0:06,4
120,6219,2017.1.28 0:05,5
120,11325,2017.1.9 0:05,4
120,10847,2017.1.9 0:05,4
120,5027,2017.1.4 0:05,4
120,10773,2017.1.1 0:05,3
120,2344,2017.1.10 0:04,5
120,10173,2017.1.8 0:04,4
120,11270,2017.1.5 0:04,5
120,8918,2017.1.23 0:02,4
120,886,2017.1.9 0:02,4
120,5532,2017.1.9 0:02,5
120,11524,2017.1.28 0:01,5
120,9645,2017.1.12 0:01,5
120,11478,2017.1.3 0:01,5
120,11430,2016.1.25 0:12,5
120,753,2016.1.12 0:12,5
120,1157,2016.1.2 0:12,5
120,6863,2016.1.24 0:11,3
120,10899,2016.1.18 0:11,5
120,6180,2016.1.7 0:11,4
120,5216,2016.1.7 0:11,5
120,3256,2016.1.5 0:10,4
120,10866,2016.1.11 0:09,5
120,4336,2016.1.6 0:09,4
120,7626,2016.1.19 0:07,3
120,10971,2016.1.5 0:07,4
120,161,2016.1.30 0:06,4
120,11038,2016.1.28 0:06,4
120,9686,2016.1.28 0:05,5
120,5971,2016.1.19 0:04,4
120,138,2016.1.14 0:04,4
120,9154,2016.1.9 0:04,5
120,7745,2016.1.4 0:04,4
120,9218,2016.1.30 0:03,5
120,10689,2016.1.12 0:03,4
120,7116,2016.1.8 0:03,5
120,9034,2016.1.1 0:03,4
120,11421,2016.1.19 0:02,4
120,10647,2016.1.11 0:02,5
120,11475,2016.1.7 0:02,5
120,10011,2016.1.1 0:02,5
120,9203,2016.1.28 0:01,5
120,8987,2016.1.26 0:01,5
120,7256,2016.1.21 0:01,4
120,5170,2016.1.19 0:01,5
120,11106,2016.1.10 0:01,5
120,11445,2016.1.10 0:01,5
120,2256,2015.1.21 0:12,5
120,1493,2015.1.12 0:12,5
120,9329,2015.1.3 0:11,4
120,7672,2015.1.2 0:11,5
120,10909,2015.1.30 0:10,3
120,4833,2015.1.7 0:10,5
120,2104,2015.1.26 0:09,5
120,3663,2015.1.20 0:09,5
120,8856,2015.1.17 0:09,5
120,9286,2015.1.9 0:09,4
120,10320,2015.1.6 0:09,4
120,10654,2015.1.26 0:08,5
120,7457,2015.1.11 0:08,4
120,9790,2015.1.16 0:05,5
120,10905,2015.1.8 0:02,3
120,9959,2014.1.4 0:09,5
120,3024,2014.1.4 0:06,5
120,3571,2013.1.11 0:04,5
120,1806,2013.1.8 0:03,4
120,3443,2017.1.22 0:07,5
120,6450,2017.1.13 0:06,5
120,6810,2017.1.28 0:04,4
120,3368,2017.1.16 0:04,5
120,5278,2017.1.9 0:04,5
120,8077,2017.1.20 0:02,5
120,1837,2016.1.26 0:08,5
120,6131,2016.1.20 0:08,5
120,4874,2016.1.6 0:08,5
120,5114,2016.1.27 0:06,5
120,773,2015.1.25 0:11,5
120,4910,2015.1.7 0:11,5
120,8472,2015.1.17 0:10,4
120,6876,2015.1.27 0:09,4
120,8093,2015.1.26 0:08,5
120,3316,2015.1.9 0:08,5
120,453,2015.1.8 0:08,4
120,1458,2015.1.6 0:08,4
120,1600,2015.1.12 0:07,5
120,1356,2015.1.8 0:07,5
120,3911,2015.1.7 0:07,4
120,7541,2015.1.15 0:06,5
120,2638,2014.1.11 0:09,4
120,7390,2014.1.21 0:07,5
121,203,2020.1.30 0:01,4
121,2419,2020.1.26 0:01,5
121,1565,2019.1.30 0:11,4
121,3806,2019.1.26 0:11,5
121,10104,2019.1.6 0:11,5
121,8228,2019.1.5 0:11,5
121,11164,2019.1.23 0:10,4
121,6514,2019.1.10 0:10,5
121,11122,2019.1.5 0:10,3
121,100,2019.1.4 0:09,5
121,3269,2019.1.30 0:07,4
121,7929,2019.1.26 0:06,5
121,8633,2019.1.30 0:05,5
121,11448,2019.1.6 0:05,4
121,34,2019.1.30 0:04,4
121,2704,2019.1.23 0:04,5
121,9608,2019.1.28 0:03,5
121,10631,2019.1.25 0:03,5
121,8532,2019.1.19 0:03,4
121,7090,2019.1.19 0:01,5
121,1545,2018.1.16 0:11,5
121,2262,2018.1.8 0:11,5
121,6459,2018.1.6 0:11,5
121,7518,2018.1.1 0:11,5
121,6066,2018.1.12 0:10,5
121,8767,2018.1.9 0:10,5
121,11004,2018.1.14 0:09,5
121,11603,2018.1.13 0:09,4
121,1131,2018.1.17 0:07,5
121,10309,2018.1.9 0:07,4
121,3914,2018.1.21 0:06,5
121,2384,2018.1.20 0:03,5
121,9566,2018.1.5 0:02,5
121,6776,2018.1.31 0:01,5
121,10309,2018.1.14 0:01,4
121,9010,2017.1.22 0:12,5
121,6617,2017.1.21 0:12,5
121,7194,2017.1.11 0:12,4
121,8296,2017.1.10 0:12,4
121,8667,2017.1.7 0:12,4
121,7535,2017.1.30 0:11,5
121,2620,2017.1.29 0:11,4
121,2274,2017.1.29 0:11,5
121,2888,2017.1.26 0:11,5
121,6797,2017.1.22 0:11,5
121,5008,2017.1.21 0:11,3
121,1542,2017.1.16 0:11,5
121,11088,2017.1.15 0:11,4
121,7646,2017.1.15 0:11,5
121,10098,2017.1.12 0:11,5
121,5291,2017.1.10 0:11,3
121,177,2017.1.6 0:11,5
121,7752,2017.1.11 0:10,5
121,2744,2017.1.16 0:09,4
121,10550,2017.1.13 0:09,4
121,10258,2017.1.29 0:08,4
121,11119,2017.1.15 0:08,5
121,9290,2017.1.28 0:05,5
121,11278,2017.1.7 0:05,4
121,9908,2017.1.3 0:04,5
121,10309,2017.1.15 0:03,5
121,8518,2017.1.12 0:02,5
121,7316,2017.1.1 0:01,5
121,7016,2016.1.20 0:12,5
121,9497,2016.1.20 0:12,4
121,9344,2016.1.8 0:12,5
121,7850,2016.1.2 0:12,5
121,10191,2016.1.28 0:11,5
121,7772,2016.1.28 0:11,5
121,7121,2016.1.27 0:11,2
121,6701,2016.1.15 0:11,5
121,2739,2016.1.10 0:11,5
121,10124,2016.1.28 0:10,5
121,9616,2016.1.18 0:10,3
121,8966,2016.1.17 0:10,5
121,11171,2016.1.3 0:09,2
121,8555,2016.1.1 0:09,4
121,4957,2016.1.16 0:08,5
121,9659,2016.1.4 0:08,4
121,6528,2016.1.26 0:07,5
121,11536,2016.1.26 0:07,4
121,11376,2016.1.11 0:07,4
121,9457,2016.1.9 0:07,4
121,10010,2016.1.5 0:07,3
121,9720,2016.1.3 0:07,5
121,11572,2016.1.29 0:06,2
121,11384,2016.1.25 0:06,5
121,6637,2016.1.19 0:06,4
121,5951,2016.1.8 0:06,4
121,10349,2016.1.8 0:06,4
121,9365,2016.1.30 0:05,5
121,6092,2016.1.11 0:05,5
121,11437,2016.1.9 0:05,4
121,5750,2016.1.7 0:05,5
121,1247,2016.1.4 0:05,4
121,10889,2016.1.29 0:04,5
121,8001,2016.1.25 0:04,5
121,3505,2016.1.25 0:04,4
121,2277,2016.1.21 0:04,4
121,10861,2016.1.19 0:04,4
121,7948,2016.1.17 0:04,4
121,10518,2016.1.12 0:04,5
121,10541,2016.1.12 0:04,5
121,2269,2016.1.5 0:04,4
121,8650,2016.1.31 0:03,5
121,10259,2016.1.30 0:03,5
121,6740,2016.1.27 0:03,4
121,11084,2016.1.25 0:03,5
121,8923,2016.1.23 0:03,4
121,11217,2016.1.9 0:03,4
121,6455,2016.1.2 0:03,5
121,7446,2016.1.29 0:02,5
121,8897,2016.1.28 0:02,5
121,9430,2016.1.24 0:02,5
121,99,2016.1.22 0:02,5
121,10726,2016.1.18 0:02,5
121,10633,2016.1.14 0:02,4
121,9883,2016.1.11 0:02,5
121,8908,2016.1.31 0:01,5
121,1310,2016.1.31 0:01,4
121,9334,2016.1.28 0:01,5
121,9839,2016.1.24 0:01,4
121,6637,2016.1.21 0:01,5
121,11241,2016.1.13 0:01,4
121,7558,2016.1.13 0:01,5
121,10582,2016.1.9 0:01,4
121,218,2016.1.8 0:01,4
121,6950,2015.1.30 0:12,5
121,8962,2015.1.30 0:12,4
121,11213,2015.1.29 0:12,5
121,8330,2015.1.29 0:12,5
121,6958,2015.1.20 0:12,5
121,4631,2015.1.14 0:12,4
121,10302,2015.1.25 0:11,5
121,7556,2015.1.25 0:11,1
121,11326,2015.1.24 0:11,5
121,11130,2015.1.20 0:11,5
121,5515,2015.1.17 0:11,3
121,8964,2015.1.10 0:11,4
121,9830,2015.1.3 0:11,4
121,7538,2015.1.29 0:10,5
121,10096,2015.1.28 0:10,5
121,9373,2015.1.11 0:10,5
121,7605,2015.1.8 0:10,5
121,11408,2015.1.6 0:10,4
121,4833,2015.1.6 0:10,5
121,9520,2015.1.4 0:10,4
121,6460,2015.1.2 0:10,5
121,11132,2015.1.1 0:10,4
121,10309,2015.1.30 0:09,4
121,9237,2015.1.28 0:09,5
121,9804,2015.1.21 0:09,5
121,5789,2015.1.17 0:09,5
121,3528,2015.1.15 0:09,4
121,9976,2015.1.9 0:09,5
121,11005,2015.1.9 0:09,5
121,6727,2015.1.5 0:09,4
121,3435,2015.1.5 0:09,5
121,10387,2015.1.31 0:08,4
121,10569,2015.1.27 0:08,5
121,10320,2015.1.27 0:08,4
121,6923,2015.1.26 0:08,4
121,10944,2015.1.19 0:08,4
121,8769,2015.1.13 0:08,5
121,8806,2015.1.12 0:08,4
121,9924,2015.1.12 0:08,5
121,8871,2015.1.12 0:08,5
121,10408,2015.1.12 0:08,4
121,9276,2015.1.12 0:08,4
121,6181,2015.1.11 0:08,5
121,2909,2015.1.11 0:08,5
121,7638,2015.1.11 0:08,4
121,9647,2015.1.11 0:08,4
121,2712,2015.1.10 0:08,4
121,11588,2015.1.8 0:08,5
121,10579,2015.1.5 0:08,5
121,9002,2015.1.29 0:07,5
121,9165,2015.1.12 0:07,5
121,9485,2015.1.23 0:05,5
121,10267,2015.1.20 0:05,5
121,6068,2015.1.27 0:04,4
121,3663,2015.1.10 0:02,5
121,9753,2015.1.6 0:01,5
121,10685,2014.1.25 0:09,3
121,8292,2014.1.12 0:06,5
121,8272,2013.1.24 0:11,4
121,4625,2013.1.27 0:09,5
121,1462,2013.1.2 0:06,4
121,9265,2013.1.28 0:05,4
121,9158,2013.1.6 0:04,4
121,6630,2013.1.12 0:01,3
121,3990,2012.1.17 0:08,5
121,7998,2017.1.2 0:08,5
121,4635,2017.1.27 0:07,5
121,1167,2017.1.21 0:07,5
121,2462,2017.1.17 0:07,5
121,3740,2017.1.15 0:07,5
121,4413,2017.1.13 0:07,5
121,4947,2017.1.11 0:07,5
121,2384,2017.1.11 0:07,5
121,4113,2017.1.3 0:07,5
121,1353,2017.1.29 0:06,5
121,928,2017.1.20 0:06,5
121,9536,2017.1.18 0:06,5
121,2915,2017.1.11 0:06,5
121,2240,2017.1.2 0:06,5
121,802,2017.1.1 0:06,5
121,3398,2017.1.19 0:05,5
121,5781,2017.1.15 0:05,5
121,1819,2017.1.14 0:05,5
121,4102,2017.1.9 0:05,5
121,8225,2017.1.8 0:05,5
121,5135,2017.1.6 0:05,5
121,1368,2017.1.5 0:05,5
121,8467,2017.1.24 0:04,5
121,3617,2017.1.20 0:04,5
121,11,2017.1.15 0:04,5
121,3677,2017.1.11 0:04,5
121,515,2017.1.10 0:04,5
121,3235,2017.1.9 0:04,5
121,3722,2017.1.4 0:04,5
121,2166,2017.1.29 0:03,5
121,7401,2017.1.28 0:03,5
121,6677,2017.1.16 0:03,5
121,9196,2017.1.8 0:03,5
121,4509,2017.1.26 0:02,5
121,1766,2017.1.25 0:02,5
121,567,2017.1.14 0:02,5
121,343,2017.1.23 0:01,5
121,8297,2017.1.16 0:01,5
121,2024,2017.1.11 0:01,5
121,5469,2016.1.2 0:12,5
121,6210,2016.1.1 0:12,5
121,2026,2016.1.30 0:11,5
121,5629,2016.1.26 0:11,4
121,5644,2016.1.23 0:11,5
121,7723,2016.1.16 0:11,5
121,902,2016.1.9 0:11,4
121,5914,2016.1.8 0:11,5
121,665,2016.1.31 0:10,5
121,8366,2016.1.27 0:10,5
121,1899,2016.1.20 0:10,4
121,1811,2016.1.20 0:10,5
121,3700,2016.1.28 0:09,5
121,2114,2016.1.26 0:09,5
121,4387,2016.1.25 0:09,5
121,3371,2016.1.22 0:09,4
121,1334,2016.1.21 0:09,5
121,8401,2016.1.18 0:09,5
121,2436,2016.1.12 0:09,5
121,8015,2016.1.11 0:09,5
121,5284,2016.1.8 0:09,5
121,9040,2016.1.7 0:09,4
121,2505,2016.1.3 0:09,5
121,3633,2016.1.3 0:09,5
121,6471,2016.1.26 0:08,5
121,1318,2016.1.24 0:08,5
121,931,2016.1.22 0:08,5
121,5604,2016.1.21 0:08,5
121,4503,2016.1.14 0:08,5
121,1509,2016.1.10 0:08,5
121,5620,2016.1.7 0:08,5
121,2683,2016.1.30 0:07,5
121,2303,2016.1.25 0:07,5
121,863,2016.1.13 0:07,4
121,5280,2016.1.6 0:07,5
121,1640,2016.1.22 0:06,5
121,6351,2016.1.17 0:06,5
121,7442,2016.1.14 0:06,5
121,1681,2016.1.7 0:06,5
121,12,2016.1.22 0:05,5
121,7594,2016.1.16 0:05,5
121,6442,2016.1.9 0:05,5
121,2678,2016.1.2 0:05,5
121,6684,2016.1.25 0:04,5
121,7404,2016.1.24 0:04,5
121,5205,2016.1.20 0:04,4
121,3732,2016.1.20 0:04,5
121,9369,2016.1.19 0:04,4
121,8335,2016.1.18 0:04,5
121,781,2016.1.16 0:04,4
121,6010,2016.1.15 0:04,4
121,6976,2016.1.7 0:04,4
121,484,2016.1.2 0:04,4
121,7879,2016.1.31 0:03,4
121,8246,2016.1.25 0:03,5
121,9479,2016.1.16 0:03,5
121,6020,2016.1.16 0:03,5
121,2334,2016.1.12 0:03,5
121,504,2016.1.6 0:03,5
121,9428,2016.1.28 0:02,4
121,3040,2016.1.25 0:02,5
121,575,2016.1.20 0:02,5
121,4602,2016.1.14 0:02,5
121,3684,2016.1.23 0:01,4
121,1629,2016.1.6 0:01,5
121,8037,2015.1.31 0:12,5
121,4078,2015.1.14 0:12,4
121,2999,2015.1.4 0:12,5
121,964,2015.1.26 0:11,4
121,5166,2015.1.20 0:11,5
121,9151,2015.1.14 0:11,5
121,8970,2015.1.5 0:11,3
121,7689,2015.1.3 0:11,5
121,6655,2015.1.2 0:11,5
121,1634,2015.1.28 0:10,5
121,1670,2015.1.28 0:10,5
121,3769,2015.1.25 0:10,5
121,5902,2015.1.24 0:10,5
121,8781,2015.1.17 0:10,5
121,370,2015.1.16 0:10,5
121,5466,2015.1.15 0:10,5
121,6255,2015.1.14 0:10,5
121,6369,2015.1.8 0:10,5
121,4430,2015.1.2 0:10,5
121,1413,2015.1.30 0:09,4
121,20,2015.1.28 0:09,4
121,7898,2015.1.27 0:09,5
121,8812,2015.1.25 0:09,5
121,1599,2015.1.8 0:09,4
121,837,2015.1.29 0:08,4
121,8144,2015.1.22 0:08,5
121,3885,2015.1.22 0:08,5
121,7082,2015.1.19 0:08,4
121,2509,2015.1.19 0:08,5
121,4116,2015.1.18 0:08,5
121,1356,2015.1.17 0:08,5
121,5208,2015.1.25 0:07,5
121,4207,2015.1.21 0:07,4
121,3026,2015.1.17 0:07,5
121,4679,2015.1.16 0:07,5
121,41,2015.1.12 0:07,4
121,4752,2015.1.11 0:07,5
121,2319,2015.1.11 0:07,5
121,4409,2015.1.9 0:07,5
121,3610,2015.1.8 0:07,5
121,742,2015.1.7 0:07,5
121,5301,2015.1.7 0:07,5
121,1028,2015.1.6 0:07,4
121,8556,2015.1.4 0:07,5
121,5484,2015.1.3 0:07,5
121,3616,2015.1.30 0:06,5
121,4188,2015.1.29 0:06,4
121,1659,2015.1.26 0:06,5
121,1942,2015.1.25 0:06,4
121,2356,2015.1.25 0:06,4
121,4012,2015.1.20 0:06,5
121,966,2015.1.18 0:06,5
121,8276,2015.1.14 0:06,4
121,2723,2015.1.14 0:06,5
121,2964,2015.1.12 0:06,5
121,9308,2015.1.12 0:06,3
121,5834,2015.1.11 0:06,5
121,3720,2015.1.6 0:06,4
121,2111,2015.1.5 0:06,5
121,5643,2015.1.4 0:06,5
121,1578,2015.1.4 0:06,5
121,4728,2015.1.1 0:06,5
121,436,2015.1.29 0:05,5
121,2233,2015.1.25 0:05,5
121,2279,2015.1.24 0:05,5
121,1574,2015.1.20 0:05,5
121,3655,2015.1.19 0:05,5
121,4740,2015.1.18 0:05,5
121,4009,2015.1.16 0:05,4
121,6333,2015.1.14 0:05,4
121,6712,2015.1.13 0:05,5
121,8416,2015.1.11 0:05,5
121,858,2015.1.7 0:05,5
121,5229,2015.1.3 0:05,4
121,3045,2015.1.2 0:05,4
121,1302,2015.1.1 0:05,4
121,9206,2015.1.29 0:04,5
121,2534,2015.1.22 0:04,5
121,5091,2015.1.20 0:04,5
121,420,2015.1.18 0:04,5
121,1984,2015.1.17 0:04,4
121,6280,2015.1.14 0:04,5
121,1315,2015.1.2 0:03,4
121,304,2015.1.25 0:02,5
121,1319,2015.1.16 0:02,5
121,3196,2015.1.13 0:02,5
121,3371,2015.1.28 0:01,4
121,4322,2015.1.27 0:01,5
121,4939,2015.1.26 0:01,4
121,449,2015.1.18 0:01,5
121,8378,2015.1.6 0:01,5
121,2980,2015.1.4 0:01,4
121,3278,2015.1.1 0:01,3
121,2357,2014.1.24 0:12,5
121,4865,2014.1.22 0:12,5
121,5865,2014.1.21 0:12,5
121,4031,2014.1.18 0:12,4
121,8654,2014.1.1 0:12,4
121,8447,2014.1.30 0:11,4
121,5209,2014.1.23 0:11,5
121,2451,2014.1.22 0:11,5
121,3287,2014.1.17 0:11,4
121,9094,2014.1.16 0:11,5
121,3762,2014.1.13 0:11,5
121,1021,2014.1.13 0:11,5
121,7112,2014.1.12 0:11,5
121,4196,2014.1.21 0:10,5
121,8848,2014.1.17 0:10,5
121,2311,2014.1.11 0:10,4
121,936,2014.1.7 0:10,5
121,3145,2014.1.30 0:09,3
121,7333,2014.1.24 0:09,5
121,1663,2014.1.22 0:09,4
121,8743,2014.1.6 0:08,5
121,231,2014.1.17 0:07,5
121,400,2014.1.2 0:07,5
121,3201,2014.1.2 0:06,5
122,6785,2021.1.25 0:05,4
122,7318,2021.1.6 0:05,4
122,7844,2021.1.4 0:05,3
122,6335,2020.1.18 0:09,4
122,6461,2020.1.28 0:05,5
122,10351,2020.1.4 0:02,3
122,6671,2020.1.29 0:01,3
122,4287,2020.1.14 0:01,3
122,8451,2020.1.2 0:01,5
122,6196,2019.1.9 0:12,4
122,52,2019.1.11 0:11,4
122,7545,2019.1.3 0:11,4
122,8528,2019.1.16 0:10,3
122,2282,2019.1.15 0:10,5
122,10175,2019.1.15 0:10,4
122,9884,2019.1.13 0:10,4
122,1411,2019.1.7 0:10,3
122,684,2019.1.28 0:09,1
122,10243,2019.1.19 0:09,3
122,6017,2019.1.28 0:07,1
122,1254,2019.1.7 0:07,3
122,4092,2019.1.17 0:06,4
122,9951,2019.1.12 0:05,1
122,5750,2019.1.3 0:05,3
122,4581,2019.1.23 0:03,3
122,4293,2018.1.24 0:12,1
122,11451,2018.1.23 0:11,3
122,2717,2018.1.16 0:11,3
122,11018,2018.1.12 0:11,3
122,4652,2018.1.19 0:10,4
122,6400,2018.1.19 0:10,3
122,7187,2018.1.9 0:10,4
122,2282,2018.1.30 0:09,5
122,7204,2018.1.29 0:09,4
122,10461,2018.1.26 0:09,3
122,2852,2018.1.17 0:09,4
122,5935,2018.1.1 0:09,4
122,2282,2018.1.10 0:08,5
122,11157,2018.1.5 0:08,5
122,9374,2018.1.29 0:07,4
122,9214,2018.1.15 0:07,4
122,10588,2018.1.17 0:06,4
122,9351,2018.1.5 0:06,3
122,5167,2018.1.17 0:05,4
122,110,2018.1.23 0:03,1
122,2071,2018.1.15 0:03,4
122,11420,2018.1.28 0:02,3
122,10884,2018.1.22 0:02,3
122,11094,2018.1.21 0:02,1
122,10568,2018.1.20 0:02,3
122,11183,2018.1.18 0:02,5
122,1695,2018.1.12 0:02,5
122,10716,2018.1.12 0:02,4
122,2384,2018.1.3 0:01,4
122,3257,2018.1.2 0:01,1
122,11250,2018.1.1 0:01,2
122,79,2017.1.30 0:12,4
122,10899,2017.1.27 0:12,4
122,8348,2017.1.22 0:12,5
122,4748,2017.1.18 0:12,3
122,8299,2017.1.17 0:12,3
122,7877,2017.1.14 0:12,5
122,782,2017.1.11 0:12,5
122,11578,2017.1.9 0:12,4
122,3299,2017.1.8 0:12,4
122,9484,2017.1.7 0:12,4
122,11189,2017.1.5 0:12,4
122,3592,2017.1.4 0:12,2
